Ano,Código da Área,Área de Avaliação,Grau acadêmico,Código da IES*,Nome da IES*,Sigla da IES*,Organização Acadêmica*,Categoria Administrativa*,Código do Curso**,Modalidade de Ensino***,Código do Município***,Município do Curso***,Sigla da UF** , Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Observação
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,38273,Educação Presencial,2304400,Fortaleza,CE,311,240,29.182,2.223,46.639,2.865,2.704,108,0.450,-0.113,2.394,5.438,3.035,4.888,2.447,4.458,2.085,0.939,4.564,0.867,4.337,1,5,3.149,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,99567,Educação Presencial,2304400,Fortaleza,CE,53,43,42.462,3.435,36.537,2.512,2.743,41,0.953,-0.074,2.569,5.232,3.086,5.24,2.903,4.634,2.396,0.964,4.345,0.88,4.181,1,5,3.212,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,100021,Educação Presencial,2304400,Fortaleza,CE,19,18,40.516,3.091,57.050,3.563,3.445,17,0.944,0.359,2.222,5.319,2.613,4.855,2.768,5.018,3.196,0.945,4.318,0.818,4.09,1,5,3.193,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,100256,Educação Presencial,2304400,Fortaleza,CE,128,90,39.373,3.988,54.242,4.475,4.354,55,0.611,0.012,2.579,5.232,2.877,4.74,1.959,4.827,3.115,0.928,4.383,0.785,3.928,1,5,3.458,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,100367,Educação a Distância,2304400,Fortaleza,CE,22,19,40.826,2.761,31.068,1.368,1.716,18,0.947,-1.640,2.048,5.098,2.335,4.632,2.145,4.125,1.24,1,5,0.8,4,1,5,2.723,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,106167,Educação Presencial,2311306,Quixadá,CE,47,43,32.234,2.071,38.460,2.103,2.095,42,0.976,-0.839,2.046,5.269,3.348,5.556,4.041,5.213,3.781,1,5,0.77,3.852,1,5,3.011,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,113757,Educação a Distância,2304400,Fortaleza,CE,9,7,36.914,2.222,35.385,1.860,1.950,3,0.428,2.342,3.076,5.283,3.096,4.99,2.917,4.202,1.925,1,5,0.818,4.09,1,5,3.256,4,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,116834,Educação Presencial,2304400,Fortaleza,CE,14,9,43.677,2.875,50.222,3.146,3.078,8,0.888,-2.474,0.789,5.13,2.115,4.291,1.888,4.329,2.228,0.935,3.701,0.857,4.107,0.987,4.816,2.455,3,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,150099,Educação Presencial,2312908,Sobral,CE,24,23,36.073,2.174,49.256,2.471,2.397,23,1.000,-0.660,1.770,5.573,3.651,4.408,1.895,5.208,3.545,0.954,4.431,0.727,3.636,1,5,2.809,3,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,313974,Educação Presencial,2304400,Fortaleza,CE,65,51,45.482,3.447,48.856,3.345,3.371,45,0.882,-1.560,1.753,4.901,1.789,5.048,2.928,4.171,2.23,0.953,4.12,0.861,4.074,0.99,4.92,2.913,3,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,313976,Educação Presencial,2304400,Fortaleza,CE,79,59,45.488,3.416,48.964,3.508,3.485,51,0.864,-0.200,2.127,5.209,2.683,5.142,3.14,4.53,2.127,0.978,4.722,0.913,4.347,1,5,3.234,4,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,313982,Educação Presencial,2304400,Fortaleza,CE,30,21,37.576,2.306,40.152,2.246,2.261,12,0.571,-1.435,2.410,4.943,1.668,4.251,1.359,4.209,1.494,0.948,3.448,0.896,3.676,0.965,4.448,2.67,3,
2021,2401,HISTÓRIA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,313984,Educação Presencial,2304400,Fortaleza,CE,2,1,,,,,,1,1.000,,,,,,,,,1,5,1,5,1,5,,SC,
2021,3201,FILOSOFIA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,337274,Educação Presencial,2304400,Fortaleza,CE,13,4,43.875,3.280,52.050,2.927,3.015,4,1.000,-0.775,1.916,4.947,1.816,4.45,1.664,5.05,3.471,0.944,4.285,0.833,4.166,1,5,2.901,3,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,416834,Educação Presencial,2304400,Fortaleza,CE,17,10,41.100,2.839,36.080,1.645,1.944,8,0.800,-4.077,1.438,5.158,2.515,4.566,2.038,4.622,2.537,0.958,3.749,0.937,4.2,0.979,4.666,2.507,3,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1127191,Educação Presencial,2311306,Quixadá,CE,33,29,37.244,3.494,40.537,3.846,3.758,29,1.000,0.990,2.433,5.52,3.928,5.7,4.408,5.451,4.231,1,5,0.81,4.054,1,5,3.582,4,
2021,6407,Letras - Inglês,Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1128911,Educação Presencial,2304400,Fortaleza,CE,19,13,45.607,3.774,51.646,3.244,3.377,12,0.923,0.658,2.501,5.044,2.296,5,3.321,4.645,2.79,0.915,4.105,0.864,4.322,1,5,3.29,4,
2021,26,DESIGN,Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1167971,Educação Presencial,2304400,Fortaleza,CE,32,25,47.220,3.627,54.892,3.989,3.899,25,1.000,-1.546,1.835,5.488,3.409,5.187,3.448,4.924,3.24,0.926,4.085,0.707,3.472,1,5,3.133,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1191427,Educação Presencial,2304400,Fortaleza,CE,20,16,37.268,3.355,59.562,4.635,4.315,15,0.937,2.000,3.081,4.965,2.108,4.472,1.722,4.273,2.185,0.942,4.551,0.807,4.038,1,5,3.562,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1191555,Educação Presencial,2304400,Fortaleza,CE,37,27,38.311,3.831,55.048,4.595,4.404,18,0.666,1.542,3.177,5.305,3.08,4.808,2.123,4.772,3.026,0.945,4.533,0.864,4.324,1,5,3.769,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1270596,Educação Presencial,2311306,Quixadá,CE,35,29,33.965,2.031,38.906,2.556,2.425,28,0.965,-0.167,2.595,5.438,3.714,5.55,4.005,5.261,3.934,1,5,0.777,3.888,1,5,3.304,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1272079,Educação Presencial,2304103,Crateús,CE,18,16,40.687,3.001,46.050,3.390,3.293,16,1.000,2.632,3.917,5.402,3.633,5.631,4.184,5.106,3.71,0.888,3.666,0.444,2.222,1,5,3.587,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1299927,Educação Presencial,2311801,Russas,CE,12,11,37.600,2.556,39.381,2.611,2.597,11,1.000,0.614,2.964,5.154,3.066,5.446,3.777,4.928,3.453,0.969,4.636,0.757,3.787,1,5,3.353,4,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,1300429,Educação Presencial,2304103,Crateús,CE,12,11,34.872,2.435,44.272,3.132,2.958,11,1.000,0.828,2.672,5.799,4.547,5.905,4.794,5.557,4.314,0.88,4.1,0.44,2.2,1,5,3.228,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14089,Educação Presencial,5208707,Goiânia,GO,50,50,44.598,3.397,53.916,3.655,3.591,48,0.960,0.001,2.450,5.564,3.802,5.443,3.862,5.049,3.39,0.975,4.772,0.927,4.638,1,5,3.567,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14098,Educação Presencial,5208707,Goiânia,GO,51,37,44.024,3.483,44.783,3.242,3.302,36,0.972,0.658,2.985,4.593,1.782,4.997,2.783,4.625,3.017,1,5,0.884,4.42,1,5,3.466,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14102,Educação Presencial,5208707,Goiânia,GO,73,57,39.803,2.986,49.561,3.156,3.113,54,0.947,-0.961,2.075,5.344,2.718,5.303,3.493,4.744,2.75,0.974,4.679,0.871,4.358,1,5,3.176,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14110,Educação Presencial,5208707,Goiânia,GO,27,17,39.070,2.012,54.011,2.697,2.526,17,1.000,-0.866,2.388,5.365,2.913,5.116,3.248,4.853,2.96,1,5,0.75,3.75,1,5,3.108,4,
2021,2401,HISTÓRIA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14112,Educação Presencial,5208707,Goiânia,GO,25,17,38.341,1.677,53.623,2.420,2.234,15,0.882,-5.451,0.217,5.041,2.408,4.431,0.8,4.355,1.9,1,5,0.8,3.583,1,5,2.078,3,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,14123,Educação Presencial,5208707,Goiânia,GO,205,98,35.286,3.093,51.191,3.735,3.575,93,0.948,0.068,2.531,5.01,2.233,4.891,2.621,4.412,2.412,0.975,4.805,0.975,4.875,1,5,3.426,4,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,21990,Educação Presencial,5208707,Goiânia,GO,20,17,36.311,2.373,62.723,4.050,3.630,17,1.000,2.684,3.260,5.367,2.918,5.387,3.933,4.971,3.181,1,5,0.85,4.25,1,5,3.749,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,21992,Educação Presencial,5208707,Goiânia,GO,139,126,40.805,4.007,51.922,3.554,3.667,119,0.944,-0.362,2.298,5.385,2.85,4.857,2.375,4.616,2.385,0.983,4.879,0.833,4.166,1,5,3.296,4,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,44485,Educação Presencial,5208707,Goiânia,GO,170,75,43.276,3.509,55.041,3.425,3.446,70,0.933,-0.073,2.138,5.218,2.358,5.232,3.336,4.62,2.413,0.977,4.763,0.844,4.222,1,5,3.207,4,
2021,6407,Letras - Inglês,Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,86446,Educação Presencial,5208707,Goiânia,GO,26,23,44.247,3.564,57.239,3.771,3.719,21,0.913,-0.895,1.975,5.195,2.738,5.425,4.035,4.839,3.133,1,5,0.823,4.117,1,5,3.288,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,121934,Educação Presencial,5208905,Goiás,GO,7,2,52.950,3.812,35.100,0.616,1.415,2,1.000,-10.761,0.040,5.776,4.266,4.425,1.878,5.761,4.576,1,5,0.769,3.846,1,5,2.152,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,123429,Educação Presencial,5208707,Goiânia,GO,84,59,41.352,3.329,43.147,2.933,3.032,55,0.932,-0.724,2.089,4.8,2.29,5.066,2.984,4.563,2.775,1,5,0.704,3.524,1,5,3.006,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,314089,Educação Presencial,5208707,Goiânia,GO,49,44,43.906,3.226,52.179,3.819,3.671,44,1.000,-0.100,2.408,5.197,2.653,4.983,2.786,4.693,3.021,1,5,1,5,1,5,3.491,4,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,314102,Educação Presencial,5208707,Goiânia,GO,26,22,36.400,2.018,40.786,2.188,2.146,17,0.772,-4.614,0.000,5.319,3.057,5.385,3.744,4.742,2.654,1,5,0.892,4.196,1,5,2.291,3,
2021,3201,FILOSOFIA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,314110,Educação Presencial,5208707,Goiânia,GO,41,21,41.466,2.923,54.280,3.174,3.111,17,0.809,-0.382,2.062,5.477,3.507,5.397,3.786,5.111,3.579,1,5,0.913,4.565,1,5,3.32,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,314112,Educação Presencial,5208707,Goiânia,GO,37,29,45.903,3.873,59.941,3.827,3.838,24,0.827,0.806,3.063,5.08,1.994,4.817,2.814,4.242,2.116,0.947,4.385,0.815,4.078,1,5,3.498,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,314118,Educação Presencial,5208707,Goiânia,GO,39,38,37.544,2.664,32.639,1.878,2.074,38,1.000,-0.603,2.141,4.963,2.301,5.034,2.335,4.606,2.339,1,5,0.954,4.687,1,5,2.965,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1110646,Educação Presencial,5208707,Goiânia,GO,3,2,48.950,4.831,48.300,2.337,2.960,2,1.000,-2.251,1.066,5.903,5,5.611,4.241,6,5,0.866,3.333,0.583,2.916,1,5,2.739,3,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1111226,Educação Presencial,5208707,Goiânia,GO,18,9,43.033,3.610,55.866,3.397,3.450,9,1.000,2.691,3.255,5.094,1.695,4.701,2.467,4.435,2.125,0.866,3.333,0.583,2.916,1,5,3.195,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1113011,Educação Presencial,5208707,Goiânia,GO,162,57,36.114,3.507,48.980,3.693,3.646,54,0.947,-1.397,2.028,4.54,0.963,4.689,1.836,4.292,2.254,0.966,4.712,0.9,4.5,1,5,3.063,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1113044,Educação Presencial,5208707,Goiânia,GO,33,28,40.742,2.686,46.042,2.929,2.868,27,0.964,-0.194,2.420,4.947,2.138,4.949,2.834,4.822,3.022,0.968,4.648,0.906,4.531,1,5,3.201,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1113067,Educação Presencial,5208707,Goiânia,GO,22,9,33.555,1.655,53.311,3.039,2.693,8,0.888,-0.649,1.775,5.253,2.345,5.017,3.083,4.188,1.671,0.852,3.155,0.573,2.868,1,5,2.574,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1113070,Educação Presencial,5208707,Goiânia,GO,36,32,37.712,2.310,46.612,3.226,2.997,27,0.843,-0.048,2.639,5.457,3.397,5.388,3.722,4.808,2.609,0.978,4.711,0.936,4.68,1,5,3.459,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1131697,Educação Presencial,5208707,Goiânia,GO,23,20,44.360,3.628,57.415,3.539,3.561,19,0.950,-0.714,2.150,5.341,3.139,5.393,3.614,5.176,3.515,0.977,4.833,0.888,4.444,1,5,3.373,4,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1147017,Educação a Distância,5208707,Goiânia,GO,31,22,34.268,2.072,50.436,2.504,2.396,5,0.227,-0.042,2.325,5.486,3.375,5.447,4.046,4.752,2.721,0,0,0,0,0,0,1.816,2,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1295548,Educação Presencial,5208707,Goiânia,GO,36,20,43.615,3.218,45.200,2.990,3.047,20,1.000,1.354,3.437,5.106,2.31,4.879,2.709,4.486,2.195,1,5,0.852,3.118,1,5,3.394,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1304557,Educação Presencial,5208707,Goiânia,GO,16,15,40.893,3.135,55.840,3.387,3.324,15,1.000,0.639,2.645,5.204,2.75,5.263,3.317,5.07,3.324,0.977,4.833,0.888,4.444,1,5,3.45,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1321334,Educação a Distância,5205109,Catalão,GO,3,1,,,,,,0,0.000,,,4.771,1.526,4.2,0.885,3.793,1.021,1,5,0.888,4.444,1,5,,SC,
2021,3201,FILOSOFIA (BACHARELADO),Bacharelado,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,5001248,Educação Presencial,5208905,Goiás,GO,5,2,36.050,2.122,54.700,3.220,2.945,2,1.000,-2.621,1.232,5.125,2.383,3.972,0.593,4.428,2.374,1,5,0.833,4.166,1,5,2.663,3,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14217,Educação Presencial,4205407,Florianópolis,SC,99,79,46.736,3.875,52.637,4.158,4.088,73,0.924,-0.471,2.452,4.524,1.623,4.958,2.697,4.659,3.065,0.977,4.727,0.954,4.772,1,5,3.454,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14218,Educação Presencial,4205407,Florianópolis,SC,46,38,52.605,4.399,64.255,4.936,4.802,37,0.973,1.653,3.041,5.335,3.175,4.877,2.703,4.715,2.825,1,5,0.971,4.857,1,5,3.947,5,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14221,Educação Presencial,4205407,Florianópolis,SC,82,38,45.671,3.159,55.652,3.846,3.675,25,0.657,0.052,1.917,5.163,2.271,4.995,3.399,4.534,2.622,1,5,0.927,4.545,1,5,3.243,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14224,Educação Presencial,4205407,Florianópolis,SC,63,54,36.031,3.191,48.840,3.482,3.410,39,0.722,-0.229,2.446,4.875,1.855,4.942,2.73,4.408,2.407,1,5,0.933,4.666,1,5,3.324,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14228,Educação Presencial,4205407,Florianópolis,SC,40,15,47.006,3.041,66.253,4.044,3.793,11,0.733,2.001,3.068,5.155,2.225,5.076,3.167,4.338,2.044,1,5,1,5,1,5,3.709,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14230,Educação Presencial,4205407,Florianópolis,SC,120,52,41.603,3.238,50.115,3.225,3.228,48,0.923,-0.305,2.303,4.851,1.003,4.76,2.319,4.484,2.285,1,5,0.944,4.722,1,5,3.158,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14231,Educação Presencial,4205407,Florianópolis,SC,53,31,50.609,4.624,64.903,4.305,4.384,26,0.838,1.644,3.333,5.309,2.74,4.966,3.09,4.787,3.01,1,5,0.904,4.523,1,5,3.907,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14233,Educação Presencial,4205407,Florianópolis,SC,13,11,39.236,2.899,59.727,3.763,3.547,8,0.727,3.167,3.570,4.231,0,4.181,0.843,4.677,2.615,1,5,0.95,4.75,1,5,3.529,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14237,Educação Presencial,4205407,Florianópolis,SC,75,58,32.306,2.702,41.993,2.258,2.369,46,0.793,-1.464,1.874,5.351,2.731,4.41,1.351,4.794,2.721,1,5,0.96,4.8,1,5,2.94,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,21600,Educação Presencial,4205407,Florianópolis,SC,143,112,37.352,2.777,45.030,3.266,3.144,98,0.875,-0.320,2.241,4.552,1.729,4.811,2.433,4.575,2.794,0.977,4.829,0.931,4.659,1,5,3.17,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,42696,Educação Presencial,4205407,Florianópolis,SC,27,16,45.581,3.273,51.843,3.511,3.451,7,0.437,1.796,2.935,5.215,2.902,4.875,2.681,4.386,2.25,1,5,1,5,1,5,3.625,4,
2021,6407,Letras - Inglês,Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,51941,Educação Presencial,4205407,Florianópolis,SC,44,35,49.025,4.302,63.548,4.366,4.350,27,0.771,1.757,2.872,5.35,3.189,5.126,3.533,4.615,2.736,1,5,0.944,4.722,1,5,3.818,4,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,51945,Educação Presencial,4205407,Florianópolis,SC,104,70,42.410,3.394,56.928,3.647,3.584,58,0.828,0.122,2.209,5.267,2.521,5.173,3.209,4.711,2.583,1,5,0.966,4.83,1,5,3.378,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,97099,Educação Presencial,4205407,Florianópolis,SC,49,38,35.500,3.416,53.294,4.334,4.105,22,0.578,-0.263,2.471,4.85,1.819,5.204,3.08,4.645,2.823,1,5,0.978,4.893,1,5,3.531,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,99460,Educação a Distância,4205407,Florianópolis,SC,10,9,41.133,3.169,42.177,2.064,2.340,1,0.111,,,3.924,0,4.02,0.476,2.137,0,1,5,0.875,4.375,1,5,2.717,3,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,99482,Educação a Distância,4205407,Florianópolis,SC,14,9,39.388,2.522,53.144,3.641,3.361,1,0.111,,,5.434,3.528,5.249,3.452,3.811,1.232,1,5,1,5,1,5,3.817,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,113457,Educação a Distância,4205407,Florianópolis,SC,17,13,46.676,2.998,56.761,3.000,2.999,2,0.153,,,5.474,3.274,5.163,3.341,3.565,0.668,1,5,0.857,4.285,1,5,3.472,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,113459,Educação a Distância,4205407,Florianópolis,SC,64,57,41.205,2.973,45.870,2.659,2.737,17,0.298,-0.228,2.367,5.076,2.464,4.651,2.242,3.119,0.121,1,5,0.857,4.285,1,5,3.069,4,
